File;Place;Id;Night_Date;Date_Time;Date;Year;Month;Week;Day;Time;Hour;Minute
BST-1_20180601_020010_661.wav;BST-1;Pipnat/Pippip;2018-05-31;2018-06-01 02:00;2018-06-01;2018;6;22;1;02:00;2;0
BST-1_20180601_033117_320.wav;BST-1;Pipkuh/Pipnat;2018-05-31;2018-06-01 03:31;2018-06-01;2018;6;22;1;03:31;3;31
BST-1_20180601_015018_463.wav;BST-1;Pipnat/Pippip;2018-05-31;2018-06-01 01:50;2018-06-01;2018;6;22;1;01:50;1;50
BST-1_20180601_004718_817.wav;BST-1;Nycnoc/Nyclei;2018-05-31;2018-06-01 00:47;2018-06-01;2018;6;22;1;00:47;0;47
BST-1_20180601_043833_473.wav;BST-1;Pipkuh/Pipnat;2018-05-31;2018-06-01 04:38;2018-06-01;2018;6;22;1;04:38;4;38
BST-1_20180601_020004_000.wav;BST-1;PippiT;2018-05-31;2018-06-01 02:00;2018-06-01;2018;6;22;1;02:00;2;0
BST-1_20180601_014601_909.wav;BST-1;PippiT;2018-05-31;2018-06-01 01:46;2018-06-01;2018;6;22;1;01:46;1;46
BST-1_20180601_011044_950.wav;BST-1;Pleaus;2018-05-31;2018-06-01 01:10;2018-06-01;2018;6;22;1;01:10;1;10
BST-1_20180601_013023_177.wav;BST-1;Pleaus;2018-05-31;2018-06-01 01:30;2018-06-01;2018;6;22;1;01:30;1;30
BST-1_20180601_014653_067.wav;BST-1;Plesp;2018-05-31;2018-06-01 01:46;2018-06-01;2018;6;22;1;01:46;1;46
BST-1_20180601_020346_316.wav;BST-1;Plesp;2018-05-31;2018-06-01 02:03;2018-06-01;2018;6;22;1;02:03;2;3
BST-1_20180601_020416_161.wav;BST-1;Plesp;2018-05-31;2018-06-01 02:04;2018-06-01;2018;6;22;1;02:04;2;4
BST-1_20180601_020356_316.wav;BST-1;Plesp;2018-05-31;2018-06-01 02:03;2018-06-01;2018;6;22;1;02:03;2;3
BST-1_20180601_014648_067.wav;BST-1;Plesp;2018-05-31;2018-06-01 01:46;2018-06-01;2018;6;22;1;01:46;1;46
BST-1_20180601_020351_316.wav;BST-1;Plesp;2018-05-31;2018-06-01 02:03;2018-06-01;2018;6;22;1;02:03;2;3
BST-1_20180607_235820_489.wav;BST-1;Barbar;2018-06-07;2018-06-07 23:58;2018-06-07;2018;6;23;7;23:58;23;58
BST-1_20180605_003749_776.wav;BST-1;Pipkuh/Pipnat;2018-06-04;2018-06-05 00:37;2018-06-05;2018;6;23;5;00:37;0;37
BST-1_20180605_005058_295.wav;BST-1;Pipkuh/Pipnat;2018-06-04;2018-06-05 00:50;2018-06-05;2018;6;23;5;00:50;0;50
BST-1_20180606_233349_423.wav;BST-1;Pipkuh/Pipnat;2018-06-06;2018-06-06 23:33;2018-06-06;2018;6;23;6;23:33;23;33
BST-1_20180618_232107_723.wav;BST-1;Pipnat/Pippip;2018-06-18;2018-06-18 23:21;2018-06-18;2018;6;25;18;23:21;23;21
BST-1_20180618_234916_409.wav;BST-1;Pipkuh/Pipnat;2018-06-18;2018-06-18 23:49;2018-06-18;2018;6;25;18;23:49;23;49
BST-1_20180619_002754_929.wav;BST-1;Nycnoc/Nyclei;2018-06-18;2018-06-19 00:27;2018-06-19;2018;6;25;19;00:27;0;27
BST-1_20180619_005105_050.wav;BST-1;Pipnat/Pippip;2018-06-18;2018-06-19 00:51;2018-06-19;2018;6;25;19;00:51;0;51
BST-1_20180619_021737_530.wav;BST-1;Pipnat/Pippip;2018-06-18;2018-06-19 02:17;2018-06-19;2018;6;25;19;02:17;2;17
BST-1_20180619_021742_530.wav;BST-1;Pipnat/Pippip;2018-06-18;2018-06-19 02:17;2018-06-19;2018;6;25;19;02:17;2;17
BST-1_20180621_231908_087.wav;BST-1;Nycnoc/Nyclei;2018-06-21;2018-06-21 23:19;2018-06-21;2018;6;25;21;23:19;23;19
BST-1_20180629_231946_930.wav;BST-1;Pipnat/Pippip;2018-06-29;2018-06-29 23:19;2018-06-29;2018;6;26;29;23:19;23;19
BST-1_20180603_222512_203.wav;BST-1;Pipnat/Pippip;2018-06-03;2018-06-03 22:25;2018-06-03;2018;6;22;3;22:25;22;25
BST-1_20180605_005434_697.wav;BST-1;Pipkuh/Pipnat;2018-06-04;2018-06-05 00:54;2018-06-05;2018;6;23;5;00:54;0;54
BST-1_20180606_235111_361.wav;BST-1;ChiroSp;2018-06-06;2018-06-06 23:51;2018-06-06;2018;6;23;6;23:51;23;51
BST-1_20180610_223019_295.wav;BST-1;Pipnat/Pippip;2018-06-10;2018-06-10 22:30;2018-06-10;2018;6;23;10;22:30;22;30
BST-1_20180611_015219_944.wav;BST-1;Pipkuh/Pipnat;2018-06-10;2018-06-11 01:52;2018-06-11;2018;6;23;11;01:52;1;52
BST-1_20180611_041451_474.wav;BST-1;ChiroSp;2018-06-10;2018-06-11 04:14;2018-06-11;2018;6;23;11;04:14;4;14
BST-1_20180612_020521_948.wav;BST-1;Pipnat/Pippip;2018-06-11;2018-06-12 02:05;2018-06-12;2018;6;24;12;02:05;2;5
BST-1_20180612_224508_094.wav;BST-1;Pipkuh/Pipnat;2018-06-12;2018-06-12 22:45;2018-06-12;2018;6;24;12;22:45;22;45
BST-1_20180612_224513_094.wav;BST-1;Pipkuh/Pipnat;2018-06-12;2018-06-12 22:45;2018-06-12;2018;6;24;12;22:45;22;45
BST-1_20180615_012117_289.wav;BST-1;ChiroSp;2018-06-14;2018-06-15 01:21;2018-06-15;2018;6;24;15;01:21;1;21
BST-1_20180615_040941_004.wav;BST-1;ChiroSp;2018-06-14;2018-06-15 04:09;2018-06-15;2018;6;24;15;04:09;4;9
BST-1_20180619_042822_505.wav;BST-1;ChiroSp;2018-06-18;2018-06-19 04:28;2018-06-19;2018;6;25;19;04:28;4;28
BST-1_20180622_000915_417.wav;BST-1;ChiroSp;2018-06-21;2018-06-22 00:09;2018-06-22;2018;6;25;22;00:09;0;9
BST-1_20180622_004253_236.wav;BST-1;ChiroSp;2018-06-21;2018-06-22 00:42;2018-06-22;2018;6;25;22;00:42;0;42
BST-1_20180622_004258_236.wav;BST-1;ChiroSp;2018-06-21;2018-06-22 00:42;2018-06-22;2018;6;25;22;00:42;0;42
BST-1_20180622_010934_392.wav;BST-1;ChiroSp;2018-06-21;2018-06-22 01:09;2018-06-22;2018;6;25;22;01:09;1;9
BST-1_20180622_013346_289.wav;BST-1;ChiroSp;2018-06-21;2018-06-22 01:33;2018-06-22;2018;6;25;22;01:33;1;33
BST-1_20180622_231612_053.wav;BST-1;ChiroSp;2018-06-22;2018-06-22 23:16;2018-06-22;2018;6;25;22;23:16;23;16
BST-1_20180623_015945_986.wav;BST-1;ChiroSp;2018-06-22;2018-06-23 01:59;2018-06-23;2018;6;25;23;01:59;1;59
BST-1_20180625_034013_350.wav;BST-1;ChiroSp;2018-06-24;2018-06-25 03:40;2018-06-25;2018;6;25;25;03:40;3;40
BST-1_20180625_232324_472.wav;BST-1;ChiroSp;2018-06-25;2018-06-25 23:23;2018-06-25;2018;6;26;25;23:23;23;23
BST-1_20180625_233002_574.wav;BST-1;ChiroSp;2018-06-25;2018-06-25 23:30;2018-06-25;2018;6;26;25;23:30;23;30
BST-1_20180627_025343_959.wav;BST-1;ChiroSp;2018-06-26;2018-06-27 02:53;2018-06-27;2018;6;26;27;02:53;2;53
BST-1_20180627_031130_499.wav;BST-1;ChiroSp;2018-06-26;2018-06-27 03:11;2018-06-27;2018;6;26;27;03:11;3;11
BST-1_20180628_013829_842.wav;BST-1;ChiroSp;2018-06-27;2018-06-28 01:38;2018-06-28;2018;6;26;28;01:38;1;38
BST-1_20180628_021750_165.wav;BST-1;Pipkuh/Pipnat;2018-06-27;2018-06-28 02:17;2018-06-28;2018;6;26;28;02:17;2;17
BST-1_20180628_233416_884.wav;BST-1;ChiroSp;2018-06-28;2018-06-28 23:34;2018-06-28;2018;6;26;28;23:34;23;34
BST-1_20180628_233513_529.wav;BST-1;ChiroSp;2018-06-28;2018-06-28 23:35;2018-06-28;2018;6;26;28;23:35;23;35
BST-1_20180629_005118_206.wav;BST-1;ChiroSp;2018-06-28;2018-06-29 00:51;2018-06-29;2018;6;26;29;00:51;0;51
BST-1_20180629_010141_614.wav;BST-1;ChiroSp;2018-06-28;2018-06-29 01:01;2018-06-29;2018;6;26;29;01:01;1;1
BST-1_20180629_011548_417.wav;BST-1;ChiroSp;2018-06-28;2018-06-29 01:15;2018-06-29;2018;6;26;29;01:15;1;15
BST-1_20180629_013558_045.wav;BST-1;ChiroSp;2018-06-28;2018-06-29 01:35;2018-06-29;2018;6;26;29;01:35;1;35
BST-1_20180629_021920_749.wav;BST-1;ChiroSp;2018-06-28;2018-06-29 02:19;2018-06-29;2018;6;26;29;02:19;2;19
BST-1_20180629_234631_191.wav;BST-1;Pipnat/Pippip;2018-06-29;2018-06-29 23:46;2018-06-29;2018;6;26;29;23:46;23;46
BST-1_20180630_002933_853.wav;BST-1;ChiroSp;2018-06-29;2018-06-30 00:29;2018-06-30;2018;6;26;30;00:29;0;29
BST-1_20180630_002947_474.wav;BST-1;ChiroSp;2018-06-29;2018-06-30 00:29;2018-06-30;2018;6;26;30;00:29;0;29
BST-1_20180630_021930_795.wav;BST-1;ChiroSp;2018-06-29;2018-06-30 02:19;2018-06-30;2018;6;26;30;02:19;2;19
BST-1_20180630_024411_814.wav;BST-1;Pipnat/Pippip;2018-06-29;2018-06-30 02:44;2018-06-30;2018;6;26;30;02:44;2;44
BST-1_20180630_042329_599.wav;BST-1;ChiroSp;2018-06-29;2018-06-30 04:23;2018-06-30;2018;6;26;30;04:23;4;23
BST-1_20180701_013346_479.wav;BST-1;ChiroSp;2018-06-30;2018-07-01 01:33;2018-07-01;2018;7;26;1;01:33;1;33
BST-1_20180701_013526_245.wav;BST-1;ChiroSp;2018-06-30;2018-07-01 01:35;2018-07-01;2018;7;26;1;01:35;1;35
BST-1_20180701_013531_245.wav;BST-1;ChiroSp;2018-06-30;2018-07-01 01:35;2018-07-01;2018;7;26;1;01:35;1;35
BST-1_20180701_015000_183.wav;BST-1;ChiroSp;2018-06-30;2018-07-01 01:50;2018-07-01;2018;7;26;1;01:50;1;50
BST-1_20180701_015007_012.wav;BST-1;ChiroSp;2018-06-30;2018-07-01 01:50;2018-07-01;2018;7;26;1;01:50;1;50
BST-1_20180701_015727_024.wav;BST-1;ChiroSp;2018-06-30;2018-07-01 01:57;2018-07-01;2018;7;26;1;01:57;1;57
BST-1_20180701_022203_620.wav;BST-1;ChiroSp;2018-06-30;2018-07-01 02:22;2018-07-01;2018;7;26;1;02:22;2;22
BST-1_20180701_041237_943.wav;BST-1;ChiroSp;2018-06-30;2018-07-01 04:12;2018-07-01;2018;7;26;1;04:12;4;12
BST-1_20180618_233422_267.wav;BST-1;Pipnat/Pippip;2018-06-18;2018-06-18 23:34;2018-06-18;2018;6;25;18;23:34;23;34
BST-1_20180618_234854_196.wav;BST-1;Pipkuh/Pipnat;2018-06-18;2018-06-18 23:48;2018-06-18;2018;6;25;18;23:48;23;48
BST-1_20180619_005522_245.wav;BST-1;Pipnat/Pippip;2018-06-18;2018-06-19 00:55;2018-06-19;2018;6;25;19;00:55;0;55
BST-1_20180620_230043_512.wav;BST-1;ChiroSp;2018-06-20;2018-06-20 23:00;2018-06-20;2018;6;25;20;23:00;23;0
BST-1_20180621_223842_603.wav;BST-1;Nycnoc/Nyclei;2018-06-21;2018-06-21 22:38;2018-06-21;2018;6;25;21;22:38;22;38
BST-1_20180621_231842_058.wav;BST-1;Nycnoc/Nyclei;2018-06-21;2018-06-21 23:18;2018-06-21;2018;6;25;21;23:18;23;18
BST-1_20180608_021604_000.wav;BST-1;Pipkuh/Pipnat;2018-06-07;2018-06-08 02:16;2018-06-08;2018;6;23;8;02:16;2;16
BST-1_20180611_032051_499.wav;BST-1;ChiroSp;2018-06-10;2018-06-11 03:20;2018-06-11;2018;6;23;11;03:20;3;20
BST-1_20180611_222615_173.wav;BST-1;Pipkuh/Pipnat;2018-06-11;2018-06-11 22:26;2018-06-11;2018;6;24;11;22:26;22;26
BST-1_20180622_233753_011.wav;BST-1;ChiroSp;2018-06-22;2018-06-22 23:37;2018-06-22;2018;6;25;22;23:37;23;37
BST-1_20180623_043055_723.wav;BST-1;ChiroSp;2018-06-22;2018-06-23 04:30;2018-06-23;2018;6;25;23;04:30;4;30
BST-1_20180625_001256_739.wav;BST-1;ChiroSp;2018-06-24;2018-06-25 00:12;2018-06-25;2018;6;25;25;00:12;0;12
BST-1_20180625_232255_463.wav;BST-1;ChiroSp;2018-06-25;2018-06-25 23:22;2018-06-25;2018;6;26;25;23:22;23;22
BST-1_20180626_012958_986.wav;BST-1;ChiroSp;2018-06-25;2018-06-26 01:29;2018-06-26;2018;6;26;26;01:29;1;29
BST-1_20180627_020732_080.wav;BST-1;ChiroSp;2018-06-26;2018-06-27 02:07;2018-06-27;2018;6;26;27;02:07;2;7
BST-1_20180629_005113_206.wav;BST-1;ChiroSp;2018-06-28;2018-06-29 00:51;2018-06-29;2018;6;26;29;00:51;0;51
BST-1_20180629_005320_000.wav;BST-1;ChiroSp;2018-06-28;2018-06-29 00:53;2018-06-29;2018;6;26;29;00:53;0;53
BST-1_20180629_013358_227.wav;BST-1;ChiroSp;2018-06-28;2018-06-29 01:33;2018-06-29;2018;6;26;29;01:33;1;33
BST-1_20180629_013603_045.wav;BST-1;ChiroSp;2018-06-28;2018-06-29 01:36;2018-06-29;2018;6;26;29;01:36;1;36
BST-1_20180701_013649_251.wav;BST-1;ChiroSp;2018-06-30;2018-07-01 01:36;2018-07-01;2018;7;26;1;01:36;1;36
BST-1_20180701_025624_253.wav;BST-1;ChiroSp;2018-06-30;2018-07-01 02:56;2018-07-01;2018;7;26;1;02:56;2;56
BST-1_20180701_032118_580.wav;BST-1;ChiroSp;2018-06-30;2018-07-01 03:21;2018-07-01;2018;7;26;1;03:21;3;21
BST-1_20180603_224847_076.wav;BST-1;Nycnoc/Nyclei;2018-06-03;2018-06-03 22:48;2018-06-03;2018;6;22;3;22:48;22;48
BST-1_20180608_004102_098.wav;BST-1;Pipnat/Pippip;2018-06-07;2018-06-08 00:41;2018-06-08;2018;6;23;8;00:41;0;41
BST-1_20180618_232902_693.wav;BST-1;Nycnoc/Nyclei;2018-06-18;2018-06-18 23:29;2018-06-18;2018;6;25;18;23:29;23;29
BST-1_20180619_021450_729.wav;BST-1;Pipnat/Pippip;2018-06-18;2018-06-19 02:14;2018-06-19;2018;6;25;19;02:14;2;14
BST-1_20180619_021701_953.wav;BST-1;Pipnat/Pippip;2018-06-18;2018-06-19 02:17;2018-06-19;2018;6;25;19;02:17;2;17
BST-1_20180603_032835_185.wav;BST-1;ChiroSp;2018-06-02;2018-06-03 03:28;2018-06-03;2018;6;22;3;03:28;3;28
BST-1_20180604_230627_621.wav;BST-1;Pipkuh/Pipnat;2018-06-04;2018-06-04 23:06;2018-06-04;2018;6;23;4;23:06;23;6
BST-1_20180606_021257_913.wav;BST-1;ChiroSp;2018-06-05;2018-06-06 02:12;2018-06-06;2018;6;23;6;02:12;2;12
BST-1_20180609_042639_734.wav;BST-1;ChiroSp;2018-06-08;2018-06-09 04:26;2018-06-09;2018;6;23;9;04:26;4;26
BST-1_20180610_023200_016.wav;BST-1;ChiroSp;2018-06-09;2018-06-10 02:32;2018-06-10;2018;6;23;10;02:32;2;32
BST-1_20180610_033050_366.wav;BST-1;Pipnat/Pippip;2018-06-09;2018-06-10 03:30;2018-06-10;2018;6;23;10;03:30;3;30
BST-1_20180610_033140_676.wav;BST-1;Pipnat/Pippip;2018-06-09;2018-06-10 03:31;2018-06-10;2018;6;23;10;03:31;3;31
BST-1_20180610_223930_677.wav;BST-1;ChiroSp;2018-06-10;2018-06-10 22:39;2018-06-10;2018;6;23;10;22:39;22;39
BST-1_20180610_230054_669.wav;BST-1;Pipkuh/Pipnat;2018-06-10;2018-06-10 23:00;2018-06-10;2018;6;23;10;23:00;23;0
BST-1_20180610_233629_000.wav;BST-1;Pipkuh/Pipnat;2018-06-10;2018-06-10 23:36;2018-06-10;2018;6;23;10;23:36;23;36
BST-1_20180611_013631_067.wav;BST-1;Pipnat/Pippip;2018-06-10;2018-06-11 01:36;2018-06-11;2018;6;23;11;01:36;1;36
BST-1_20180611_015705_136.wav;BST-1;ChiroSp;2018-06-10;2018-06-11 01:57;2018-06-11;2018;6;23;11;01:57;1;57
BST-1_20180611_021009_693.wav;BST-1;ChiroSp;2018-06-10;2018-06-11 02:10;2018-06-11;2018;6;23;11;02:10;2;10
BST-1_20180611_033111_908.wav;BST-1;Pipkuh/Pipnat;2018-06-10;2018-06-11 03:31;2018-06-11;2018;6;23;11;03:31;3;31
BST-1_20180611_223149_275.wav;BST-1;Pipkuh/Pipnat;2018-06-11;2018-06-11 22:31;2018-06-11;2018;6;24;11;22:31;22;31
BST-1_20180611_223356_607.wav;BST-1;Pipkuh/Pipnat;2018-06-11;2018-06-11 22:33;2018-06-11;2018;6;24;11;22:33;22;33
BST-1_20180612_020526_948.wav;BST-1;Pipnat/Pippip;2018-06-11;2018-06-12 02:05;2018-06-12;2018;6;24;12;02:05;2;5
BST-1_20180613_004249_111.wav;BST-1;Pipkuh/Pipnat;2018-06-12;2018-06-13 00:42;2018-06-13;2018;6;24;13;00:42;0;42
BST-1_20180616_001514_731.wav;BST-1;ChiroSp;2018-06-15;2018-06-16 00:15;2018-06-16;2018;6;24;16;00:15;0;15
BST-1_20180618_050318_129.wav;BST-1;Pipkuh/Pipnat;2018-06-17;2018-06-18 05:03;2018-06-18;2018;6;24;18;05:03;5;3
BST-1_20180618_231327_915.wav;BST-1;Sérotules;2018-06-18;2018-06-18 23:13;2018-06-18;2018;6;25;18;23:13;23;13
BST-1_20180621_225116_827.wav;BST-1;Pipnat/Pippip;2018-06-21;2018-06-21 22:51;2018-06-21;2018;6;25;21;22:51;22;51
BST-1_20180621_230256_309.wav;BST-1;ChiroSp;2018-06-21;2018-06-21 23:02;2018-06-21;2018;6;25;21;23:02;23;2
BST-1_20180622_000920_417.wav;BST-1;ChiroSp;2018-06-21;2018-06-22 00:09;2018-06-22;2018;6;25;22;00:09;0;9
BST-1_20180622_010521_455.wav;BST-1;ChiroSp;2018-06-21;2018-06-22 01:05;2018-06-22;2018;6;25;22;01:05;1;5
BST-1_20180622_010939_392.wav;BST-1;ChiroSp;2018-06-21;2018-06-22 01:09;2018-06-22;2018;6;25;22;01:09;1;9
BST-1_20180622_231559_356.wav;BST-1;ChiroSp;2018-06-22;2018-06-22 23:15;2018-06-22;2018;6;25;22;23:15;23;15
BST-1_20180622_231604_356.wav;BST-1;ChiroSp;2018-06-22;2018-06-22 23:16;2018-06-22;2018;6;25;22;23:16;23;16
BST-1_20180622_231622_053.wav;BST-1;ChiroSp;2018-06-22;2018-06-22 23:16;2018-06-22;2018;6;25;22;23:16;23;16
BST-1_20180622_232345_878.wav;BST-1;ChiroSp;2018-06-22;2018-06-22 23:23;2018-06-22;2018;6;25;22;23:23;23;23
BST-1_20180623_001243_240.wav;BST-1;ChiroSp;2018-06-22;2018-06-23 00:12;2018-06-23;2018;6;25;23;00:12;0;12
BST-1_20180623_011617_647.wav;BST-1;ChiroSp;2018-06-22;2018-06-23 01:16;2018-06-23;2018;6;25;23;01:16;1;16
BST-1_20180625_042316_019.wav;BST-1;Pipkuh/Pipnat;2018-06-24;2018-06-25 04:23;2018-06-25;2018;6;25;25;04:23;4;23
BST-1_20180625_230322_030.wav;BST-1;ChiroSp;2018-06-25;2018-06-25 23:03;2018-06-25;2018;6;26;25;23:03;23;3
BST-1_20180625_232957_574.wav;BST-1;ChiroSp;2018-06-25;2018-06-25 23:29;2018-06-25;2018;6;26;25;23:29;23;29
BST-1_20180626_010023_649.wav;BST-1;ChiroSp;2018-06-25;2018-06-26 01:00;2018-06-26;2018;6;26;26;01:00;1;0
BST-1_20180626_010241_575.wav;BST-1;ChiroSp;2018-06-25;2018-06-26 01:02;2018-06-26;2018;6;26;26;01:02;1;2
BST-1_20180626_033039_607.wav;BST-1;Pipnat/Pippip;2018-06-25;2018-06-26 03:30;2018-06-26;2018;6;26;26;03:30;3;30
BST-1_20180627_012217_669.wav;BST-1;Pipnat/Pippip;2018-06-26;2018-06-27 01:22;2018-06-27;2018;6;26;27;01:22;1;22
BST-1_20180627_013500_145.wav;BST-1;ChiroSp;2018-06-26;2018-06-27 01:35;2018-06-27;2018;6;26;27;01:35;1;35
BST-1_20180628_002218_909.wav;BST-1;Pipnat/Pippip;2018-06-27;2018-06-28 00:22;2018-06-28;2018;6;26;28;00:22;0;22
BST-1_20180628_032929_051.wav;BST-1;ChiroSp;2018-06-27;2018-06-28 03:29;2018-06-28;2018;6;26;28;03:29;3;29
BST-1_20180629_005203_191.wav;BST-1;ChiroSp;2018-06-28;2018-06-29 00:52;2018-06-29;2018;6;26;29;00:52;0;52
BST-1_20180629_010146_614.wav;BST-1;ChiroSp;2018-06-28;2018-06-29 01:01;2018-06-29;2018;6;26;29;01:01;1;1
BST-1_20180629_012210_337.wav;BST-1;ChiroSp;2018-06-28;2018-06-29 01:22;2018-06-29;2018;6;26;29;01:22;1;22
BST-1_20180629_013553_045.wav;BST-1;ChiroSp;2018-06-28;2018-06-29 01:35;2018-06-29;2018;6;26;29;01:35;1;35
BST-1_20180629_013936_408.wav;BST-1;ChiroSp;2018-06-28;2018-06-29 01:39;2018-06-29;2018;6;26;29;01:39;1;39
BST-1_20180629_013941_408.wav;BST-1;ChiroSp;2018-06-28;2018-06-29 01:39;2018-06-29;2018;6;26;29;01:39;1;39
BST-1_20180629_021245_189.wav;BST-1;ChiroSp;2018-06-28;2018-06-29 02:12;2018-06-29;2018;6;26;29;02:12;2;12
BST-1_20180629_024538_083.wav;BST-1;ChiroSp;2018-06-28;2018-06-29 02:45;2018-06-29;2018;6;26;29;02:45;2;45
BST-1_20180629_024601_430.wav;BST-1;ChiroSp;2018-06-28;2018-06-29 02:46;2018-06-29;2018;6;26;29;02:46;2;46
BST-1_20180630_004246_511.wav;BST-1;ChiroSp;2018-06-29;2018-06-30 00:42;2018-06-30;2018;6;26;30;00:42;0;42
BST-1_20180630_011425_643.wav;BST-1;ChiroSp;2018-06-29;2018-06-30 01:14;2018-06-30;2018;6;26;30;01:14;1;14
BST-1_20180630_020436_893.wav;BST-1;Pipnat/Pippip;2018-06-29;2018-06-30 02:04;2018-06-30;2018;6;26;30;02:04;2;4
BST-1_20180630_023507_920.wav;BST-1;ChiroSp;2018-06-29;2018-06-30 02:35;2018-06-30;2018;6;26;30;02:35;2;35
BST-1_20180630_023839_701.wav;BST-1;ChiroSp;2018-06-29;2018-06-30 02:38;2018-06-30;2018;6;26;30;02:38;2;38
BST-1_20180630_231459_026.wav;BST-1;ChiroSp;2018-06-30;2018-06-30 23:14;2018-06-30;2018;6;26;30;23:14;23;14
BST-1_20180701_015022_012.wav;BST-1;ChiroSp;2018-06-30;2018-07-01 01:50;2018-07-01;2018;7;26;1;01:50;1;50
BST-1_20180701_033212_923.wav;BST-1;ChiroSp;2018-06-30;2018-07-01 03:32;2018-07-01;2018;7;26;1;03:32;3;32
BST-1_20180701_035917_483.wav;BST-1;ChiroSp;2018-06-30;2018-07-01 03:59;2018-07-01;2018;7;26;1;03:59;3;59
BST-1_20180618_233013_222.wav;BST-1;Pipkuh/Pipnat;2018-06-18;2018-06-18 23:30;2018-06-18;2018;6;25;18;23:30;23;30
BST-1_20180611_221858_610.wav;BST-1;Pipkuh/Pipnat;2018-06-11;2018-06-11 22:18;2018-06-11;2018;6;24;11;22:18;22;18
BST-1_20180613_040854_609.wav;BST-1;ChiroSp;2018-06-12;2018-06-13 04:08;2018-06-13;2018;6;24;13;04:08;4;8
BST-1_20180618_034244_973.wav;BST-1;ChiroSp;2018-06-17;2018-06-18 03:42;2018-06-18;2018;6;24;18;03:42;3;42
BST-1_20180618_045532_211.wav;BST-1;Pipkuh/Pipnat;2018-06-17;2018-06-18 04:55;2018-06-18;2018;6;24;18;04:55;4;55
BST-1_20180625_034008_350.wav;BST-1;ChiroSp;2018-06-24;2018-06-25 03:40;2018-06-25;2018;6;25;25;03:40;3;40
BST-1_20180626_222027_636.wav;BST-1;Sérotules;2018-06-26;2018-06-26 22:20;2018-06-26;2018;6;26;26;22:20;22;20
BST-1_20180629_005310_000.wav;BST-1;ChiroSp;2018-06-28;2018-06-29 00:53;2018-06-29;2018;6;26;29;00:53;0;53
BST-1_20180629_013446_861.wav;BST-1;ChiroSp;2018-06-28;2018-06-29 01:34;2018-06-29;2018;6;26;29;01:34;1;34
BST-1_20180629_013501_861.wav;BST-1;ChiroSp;2018-06-28;2018-06-29 01:35;2018-06-29;2018;6;26;29;01:35;1;35
BST-1_20180629_013852_521.wav;BST-1;ChiroSp;2018-06-28;2018-06-29 01:38;2018-06-29;2018;6;26;29;01:38;1;38
BST-1_20180629_030917_059.wav;BST-1;ChiroSp;2018-06-28;2018-06-29 03:09;2018-06-29;2018;6;26;29;03:09;3;9
BST-1_20180630_232208_534.wav;BST-1;ChiroSp;2018-06-30;2018-06-30 23:22;2018-06-30;2018;6;26;30;23:22;23;22
BST-1_20180701_031336_973.wav;BST-1;ChiroSp;2018-06-30;2018-07-01 03:13;2018-07-01;2018;7;26;1;03:13;3;13
BST-1_20180619_021651_953.wav;BST-1;Pipnat/Pippip;2018-06-18;2018-06-19 02:16;2018-06-19;2018;6;25;19;02:16;2;16
BST-1_20180621_231848_077.wav;BST-1;Nycnoc/Nyclei;2018-06-21;2018-06-21 23:18;2018-06-21;2018;6;25;21;23:18;23;18
BST-1_20180626_221716_841.wav;BST-1;Nycnoc/Nyclei;2018-06-26;2018-06-26 22:17;2018-06-26;2018;6;26;26;22:17;22;17
BST-1_20180701_044549_709.wav;BST-1;Nycnoc/Nyclei;2018-06-30;2018-07-01 04:45;2018-07-01;2018;7;26;1;04:45;4;45
BST-1_20180616_044059_961.wav;BST-1;Pipkuh/Pipnat;2018-06-15;2018-06-16 04:40;2018-06-16;2018;6;24;16;04:40;4;40
BST-1_20180617_042236_544.wav;BST-1;ChiroSp;2018-06-16;2018-06-17 04:22;2018-06-17;2018;6;24;17;04:22;4;22
BST-1_20180620_234930_936.wav;BST-1;ChiroSp;2018-06-20;2018-06-20 23:49;2018-06-20;2018;6;25;20;23:49;23;49
BST-1_20180627_041404_310.wav;BST-1;Sérotules;2018-06-26;2018-06-27 04:14;2018-06-27;2018;6;26;27;04:14;4;14
BST-1_20180629_005305_000.wav;BST-1;ChiroSp;2018-06-28;2018-06-29 00:53;2018-06-29;2018;6;26;29;00:53;0;53
BST-1_20180629_005315_000.wav;BST-1;ChiroSp;2018-06-28;2018-06-29 00:53;2018-06-29;2018;6;26;29;00:53;0;53
BST-1_20180630_025024_913.wav;BST-1;Pipkuh/Pipnat;2018-06-29;2018-06-30 02:50;2018-06-30;2018;6;26;30;02:50;2;50
BST-1_20180701_015027_012.wav;BST-1;ChiroSp;2018-06-30;2018-07-01 01:50;2018-07-01;2018;7;26;1;01:50;1;50
BST-1_20180605_010546_179.wav;BST-1;Pipkuh/Pipnat;2018-06-04;2018-06-05 01:05;2018-06-05;2018;6;23;5;01:05;1;5
BST-1_20180614_012000_235.wav;BST-1;Pipkuh/Pipnat;2018-06-13;2018-06-14 01:20;2018-06-14;2018;6;24;14;01:20;1;20
BST-1_20180618_234205_000.wav;BST-1;Pipnat/Pippip;2018-06-18;2018-06-18 23:42;2018-06-18;2018;6;25;18;23:42;23;42
BST-1_20180619_001004_041.wav;BST-1;Nycnoc/Nyclei;2018-06-18;2018-06-19 00:10;2018-06-19;2018;6;25;19;00:10;0;10
