"nom du fichier";"temps_debut";"temps_fin";"frequence_mediane";"tadarida_taxon";"tadarida_probabilite";"tadarida_taxon_autre";"observateur_taxon";"observateur_probabilite";"validateur_taxon";"validateur_probabilite"
"Car791055-2025-Pass1-Z8-VDN-5_20250708_215827_000";"0.0";5.0;168.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_215832_000";"0.0";5.0;138.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_215837_000";"0.0";0.1;73.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_215838_000";"0.0";5.0;170.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_215843_000";"0.0";5.0;139.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_215848_000";"0.0";5.0;144.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_215853_000";"0.0";5.0;145.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_215858_000";"0.0";5.0;140.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_215903_000";"0.0";5.0;160.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_215908_000";"0.0";0.1;173.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_215913_000";"0.0";5.0;140.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_215918_000";"0.0";5.0;140.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_215923_000";"0.0";5.0;168.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_215928_000";"0.0";5.0;141.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_215933_000";"0.0";5.0;173.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_215938_000";"0.0";0.1;76.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_215943_000";"0.0";5.0;141.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_215948_000";"0.0";5.0;137.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_215953_000";"0.0";5.0;165.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_215958_000";"0.0";5.0;147.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220003_000";"0.0";5.0;165.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220008_000";"0.0";0.1;94.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220013_000";"0.0";5.0;127.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220018_000";"0.0";5.0;140.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220023_000";"0.0";4.8;134.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220028_000";"0.0";0.1;23.0;"Tetvir";0.03;"Plaalb, Phogri";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220028_000";"0.0";5.0;96.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220033_000";"0.0";4.9;96.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220038_000";"0.0";0.1;166.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220043_000";"0.0";5.0;140.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220048_000";"0.0";5.0;170.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220048_000";1.9;2.0;23.0;"Tetvir";0.02;"Plaint, Plaalb, Phogri, Antsp, Yposp, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Rhasp, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plafal, Plaaff, Pippyg, Pippip, Pipnat, Pipkuh, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myogla, Myocap, Myobec, Myoalc, Mussp, Minsch, Mimasp, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220053_000";0.2;5.0;161.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220058_000";"0.0";4.6;122.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220103_000";"0.0";5.0;169.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220108_000";"0.0";0.1;161.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220113_000";"0.0";5.0;94.0;"noise";0.95;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220113_000";0.3;3.8;23.0;"Plaaff";0.25;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220118_000";0.3;5.0;23.0;"Tetvir";0.04;"Confus, Plaalb, Phogri";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220118_000";"0.0";5.0;96.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220123_000";"0.0";5.0;94.0;"noise";0.95;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220128_000";0.4;5.0;69.0;"noise";0.95;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220128_000";0.5;4.9;22.0;"Plaaff";0.09;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220133_000";0.7;4.6;24.0;"Tetvir";0.03;"Plaalb, Phogri, Confus";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220133_000";"0.0";5.0;96.0;"noise";0.94;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220139_000";"0.0";5.0;97.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220144_000";"0.0";5.0;143.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220149_000";"0.0";5.0;171.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220154_000";"0.0";5.0;138.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220159_000";"0.0";5.0;158.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220204_000";"0.0";5.0;156.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220209_000";"0.0";0.1;108.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220214_000";"0.0";5.0;113.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220219_000";"0.0";5.0;157.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220219_000";2.5;2.6;18.0;"Plaint";0.04;"Tetvir, Phogri";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220224_000";"0.0";5.0;149.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220229_000";1.3;4.5;17.0;"Tyllil";0.15;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220229_000";"0.0";5.0;153.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220234_000";"0.0";5.0;120.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220239_000";"0.0";0.1;143.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220244_000";"0.0";5.0;132.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220249_000";"0.0";5.0;130.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220254_000";"0.0";5.0;137.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220259_000";"0.0";5.0;135.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220304_000";"0.0";5.0;133.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220309_000";"0.0";0.1;158.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220314_000";"0.0";5.0;119.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220319_000";"0.0";5.0;131.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220324_000";"0.0";5.0;125.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220329_000";0.3;5.0;132.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220334_000";"0.0";5.0;158.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220344_000";"0.0";5.0;142.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220344_000";2.0;2.1;23.0;"Plaint";0.04;"Tetvir, Phogri";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220349_000";"0.0";5.0;158.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220349_000";0.4;4.0;86.0;"Pipkuh";0.04;"Myomys, Pippip, Myodau";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220354_000";"0.0";5.0;140.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220359_000";"0.0";5.0;158.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220404_000";"0.0";5.0;169.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220409_000";"0.0";0.1;167.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220414_000";"0.0";5.0;159.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220419_000";"0.0";5.0;128.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220424_000";"0.0";5.0;132.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220424_000";1.0;3.8;21.0;"Plaint";0.12;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220429_000";"0.0";5.0;126.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220434_000";"0.0";5.0;128.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220434_000";2.3;4.3;20.0;"Plaint";0.05;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220439_000";"0.0";0.1;123.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220440_000";"0.0";5.0;128.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220445_000";0.3;2.3;164.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220450_000";"0.0";5.0;122.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220455_000";"0.0";5.0;109.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220500_000";"0.0";5.0;117.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220505_000";"0.0";5.0;110.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220510_000";"0.0";0.1;142.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220515_000";"0.0";5.0;160.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220520_000";"0.0";5.0;129.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220525_000";"0.0";5.0;128.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220530_000";"0.0";5.0;124.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220535_000";"0.0";5.0;128.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220540_000";"0.0";0.1;156.0;"noise";0.95;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220545_000";"0.0";5.0;161.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220550_000";"0.0";5.0;138.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220555_000";"0.0";5.0;124.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220600_000";"0.0";5.0;122.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220605_000";"0.0";5.0;135.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220610_000";"0.0";0.1;134.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220615_000";"0.0";5.0;116.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220620_000";"0.0";5.0;116.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220625_000";"0.0";5.0;116.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220630_000";"0.0";5.0;107.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220635_000";"0.0";5.0;124.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220640_000";"0.0";0.1;158.0;"noise";0.94;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220645_000";"0.0";5.0;125.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220650_000";"0.0";5.0;122.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220655_000";"0.0";5.0;120.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220700_000";0.6;5.0;126.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220705_000";"0.0";5.0;138.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220715_000";"0.0";4.9;125.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220720_000";"0.0";5.0;118.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220725_000";"0.0";5.0;120.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220730_000";"0.0";5.0;113.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220735_000";"0.0";5.0;107.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220740_000";"0.0";0.1;105.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220745_000";"0.0";5.0;119.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220750_000";"0.0";5.0;123.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220755_000";"0.0";5.0;133.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220800_000";"0.0";5.0;130.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220805_000";"0.0";5.0;130.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220810_000";"0.0";0.1;96.0;"noise";0.8;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220815_000";"0.0";5.0;124.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220820_000";"0.0";5.0;133.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220825_000";"0.0";5.0;127.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220830_000";"0.0";5.0;117.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220835_000";"0.0";5.0;114.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220845_000";"0.0";5.0;128.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220850_000";"0.0";5.0;129.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220855_000";"0.0";5.0;126.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220900_000";"0.0";5.0;118.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220905_000";"0.0";5.0;133.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220911_000";"0.0";5.0;124.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220916_000";"0.0";5.0;110.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220921_000";"0.0";5.0;108.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220926_000";"0.0";4.8;127.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220931_000";"0.0";5.0;124.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220936_000";"0.0";5.0;122.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220941_000";"0.0";0.1;170.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220946_000";"0.0";5.0;116.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220951_000";0.1;5.0;120.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220956_000";"0.0";5.0;130.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_220956_000";4.5;4.6;68.0;"Tetvir";0.02;"Phogri, Yposp, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Rhasp, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pippip, Pipnat, Pipkuh, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myogla, Myocap, Myobec, Myoalc, Mussp, Minsch, Mimasp, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, Antsp, amph";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221001_000";"0.0";5.0;133.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221006_000";"0.0";5.0;138.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221011_000";"0.0";0.1;125.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221016_000";"0.0";5.0;96.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221021_000";"0.0";5.0;140.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221026_000";"0.0";5.0;126.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221031_000";"0.0";5.0;96.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221031_000";1.0;4.3;22.0;"Tetvir";0.24;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221036_000";0.2;4.9;128.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221041_000";"0.0";0.1;141.0;"noise";0.95;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221046_000";"0.0";5.0;96.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221051_000";"0.0";5.0;138.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221056_000";"0.0";5.0;137.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221101_000";"0.0";5.0;141.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221106_000";"0.0";4.9;131.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221111_000";"0.0";0.1;136.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221116_000";"0.0";5.0;133.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221121_000";"0.0";5.0;135.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221126_000";"0.0";5.0;141.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221131_000";"0.0";5.0;136.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221136_000";"0.0";5.0;139.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221141_000";"0.0";0.1;99.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221146_000";"0.0";5.0;158.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221151_000";"0.0";5.0;137.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221156_000";"0.0";5.0;145.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221201_000";"0.0";5.0;150.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221206_000";"0.0";5.0;150.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221211_000";"0.0";0.1;104.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221212_000";"0.0";5.0;136.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221217_000";"0.0";5.0;138.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221222_000";"0.0";5.0;139.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221227_000";"0.0";5.0;137.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221232_000";"0.0";5.0;137.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221237_000";"0.0";5.0;131.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221242_000";"0.0";0.1;139.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221247_000";"0.0";5.0;145.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221252_000";"0.0";4.7;131.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221257_000";0.2;5.0;121.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221302_000";0.1;5.0;110.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221307_000";"0.0";5.0;96.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221312_000";"0.0";0.1;96.0;"noise";0.43;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221317_000";"0.0";5.0;134.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221322_000";"0.0";5.0;138.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221322_000";0.8;0.9;42.0;"Yerray";0.03;"Phogri, Tetvir";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221327_000";"0.0";5.0;141.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221332_000";"0.0";5.0;142.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221337_000";"0.0";5.0;140.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221342_000";"0.0";0.1;116.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221347_000";"0.0";5.0;144.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221352_000";"0.0";5.0;140.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250708_221357_000";"0.0";5.0;139.0;"noise";0.98;"";"";"";"";""
